dateTime,close
2021-08-12 00-00-00,3045.96000000
2021-08-13 00-00-00,3322.32000000
2021-08-14 00-00-00,3263.16000000
2021-08-15 00-00-00,3307.09000000
2021-08-16 00-00-00,3146.53000000
2021-08-17 00-00-00,3011.72000000
2021-08-18 00-00-00,3014.55000000
2021-08-19 00-00-00,3184.12000000
2021-08-20 00-00-00,3284.82000000
2021-08-21 00-00-00,3223.43000000
2021-08-22 00-00-00,3238.00000000
2021-08-23 00-00-00,3321.28000000
2021-08-24 00-00-00,3170.62000000
2021-08-25 00-00-00,3226.87000000
2021-08-26 00-00-00,3093.20000000
2021-08-27 00-00-00,3273.45000000
2021-08-28 00-00-00,3244.48000000
2021-08-29 00-00-00,3223.47000000
2021-08-30 00-00-00,3229.64000000
2021-08-31 00-00-00,3429.20000000
2021-09-01 00-00-00,3826.82000000
2021-09-02 00-00-00,3785.82000000
2021-09-03 00-00-00,3938.11000000
2021-09-04 00-00-00,3885.52000000
2021-09-05 00-00-00,3950.29000000
2021-09-06 00-00-00,3926.77000000
2021-09-07 00-00-00,3434.57000000
2021-09-08 00-00-00,3499.00000000
2021-09-09 00-00-00,3424.93000000
2021-09-10 00-00-00,3208.86000000
2021-09-11 00-00-00,3267.21000000
2021-09-12 00-00-00,3404.21000000
2021-09-13 00-00-00,3285.35000000
2021-09-14 00-00-00,3434.37000000
2021-09-15 00-00-00,3613.55000000
2021-09-16 00-00-00,3567.98000000
2021-09-17 00-00-00,3399.81000000
2021-09-18 00-00-00,3435.64000000
2021-09-19 00-00-00,3328.62000000
2021-09-20 00-00-00,2977.28000000
2021-09-21 00-00-00,2765.90000000
2021-09-22 00-00-00,3076.92000000
2021-09-23 00-00-00,3152.50000000
2021-09-24 00-00-00,2928.53000000
2021-09-25 00-00-00,2921.73000000
2021-09-26 00-00-00,3059.37000000
2021-09-27 00-00-00,2925.59000000
2021-09-28 00-00-00,2804.91000000
2021-09-29 00-00-00,2850.45000000
2021-09-30 00-00-00,3000.61000000
2021-10-01 00-00-00,3309.91000000
2021-10-02 00-00-00,3387.76000000
2021-10-03 00-00-00,3417.73000000
2021-10-04 00-00-00,3386.31000000
2021-10-05 00-00-00,3515.27000000
2021-10-06 00-00-00,3574.89000000
2021-10-07 00-00-00,3587.47000000
2021-10-08 00-00-00,3563.13000000
2021-10-09 00-00-00,3574.82000000
2021-10-10 00-00-00,3414.22000000
2021-10-11 00-00-00,3542.12000000
2021-10-12 00-00-00,3491.46000000
2021-10-13 00-00-00,3607.42000000
2021-10-14 00-00-00,3790.82000000
2021-10-15 00-00-00,3868.99000000
2021-10-16 00-00-00,3829.96000000
2021-10-17 00-00-00,3846.85000000
2021-10-18 00-00-00,3744.96000000
2021-10-19 00-00-00,3877.03000000
2021-10-20 00-00-00,4161.15000000
2021-10-21 00-00-00,4052.99000000
2021-10-22 00-00-00,3972.20000000
2021-10-23 00-00-00,4167.12000000
2021-10-24 00-00-00,4082.33000000
2021-10-25 00-00-00,4220.37000000
2021-10-26 00-00-00,4131.52000000
2021-10-27 00-00-00,3922.00000000
2021-10-28 00-00-00,4286.02000000
2021-10-29 00-00-00,4418.89000000
2021-10-30 00-00-00,4322.68000000
2021-10-31 00-00-00,4287.21000000
2021-11-01 00-00-00,4319.43000000
2021-11-02 00-00-00,4589.89000000
2021-11-03 00-00-00,4603.35000000
2021-11-04 00-00-00,4532.32000000
2021-11-05 00-00-00,4474.24000000
2021-11-06 00-00-00,4518.00000000
2021-11-07 00-00-00,4612.59000000
2021-11-08 00-00-00,4807.98000000
2021-11-09 00-00-00,4732.33000000
2021-11-10 00-00-00,4628.78000000
2021-11-11 00-00-00,4719.00000000
2021-11-12 00-00-00,4665.46000000
2021-11-13 00-00-00,4644.28000000
2021-11-14 00-00-00,4626.50000000
2021-11-15 00-00-00,4563.78000000
2021-11-16 00-00-00,4209.76000000
2021-11-17 00-00-00,4287.80000000
2021-11-18 00-00-00,3996.90000000
2021-11-19 00-00-00,4294.76000000
2021-11-20 00-00-00,4412.17000000
2021-11-21 00-00-00,4258.31000000
2021-11-22 00-00-00,4085.97000000
2021-11-23 00-00-00,4339.44000000
2021-11-24 00-00-00,4269.36000000
2021-11-25 00-00-00,4524.85000000
2021-11-26 00-00-00,4041.20000000
2021-11-27 00-00-00,4095.29000000
2021-11-28 00-00-00,4294.78000000
2021-11-29 00-00-00,4444.53000000
2021-11-30 00-00-00,4630.26000000
2021-12-01 00-00-00,4582.95000000
2021-12-02 00-00-00,4511.21000000
2021-12-03 00-00-00,4215.73000000
2021-12-04 00-00-00,4117.25000000
2021-12-05 00-00-00,4196.44000000
2021-12-06 00-00-00,4347.59000000
2021-12-07 00-00-00,4306.40000000
2021-12-08 00-00-00,4436.91000000
2021-12-09 00-00-00,4105.64000000
2021-12-10 00-00-00,3897.94000000
2021-12-11 00-00-00,4089.37000000
2021-12-12 00-00-00,4130.00000000
2021-12-13 00-00-00,3781.93000000
2021-12-14 00-00-00,3858.99000000
2021-12-15 00-00-00,4019.08000000
2021-12-16 00-00-00,3958.11000000
2021-12-17 00-00-00,3875.42000000
2021-12-18 00-00-00,3959.93000000
2021-12-19 00-00-00,3924.14000000
2021-12-20 00-00-00,3944.73000000
2021-12-21 00-00-00,4014.15000000
2021-12-22 00-00-00,3979.51000000
2021-12-23 00-00-00,4111.41000000
2021-12-24 00-00-00,4046.36000000
2021-12-25 00-00-00,4094.83000000
2021-12-26 00-00-00,4063.56000000
2021-12-27 00-00-00,4037.23000000
2021-12-28 00-00-00,3792.75000000
2021-12-29 00-00-00,3630.19000000
2021-12-30 00-00-00,3709.27000000
2021-12-31 00-00-00,3676.23000000
2022-01-01 00-00-00,3765.54000000
2022-01-02 00-00-00,3828.27000000
2022-01-03 00-00-00,3765.89000000
2022-01-04 00-00-00,3785.11000000
2022-01-05 00-00-00,3540.63000000
2022-01-06 00-00-00,3406.81000000
2022-01-07 00-00-00,3199.24000000
2022-01-08 00-00-00,3080.95000000
2022-01-09 00-00-00,3151.97000000
2022-01-10 00-00-00,3082.68000000
2022-01-11 00-00-00,3239.72000000
2022-01-12 00-00-00,3371.26000000
2022-01-13 00-00-00,3240.61000000
2022-01-14 00-00-00,3307.42000000
2022-01-15 00-00-00,3326.04000000
2022-01-16 00-00-00,3346.88000000
2022-01-17 00-00-00,3209.67000000
2022-01-18 00-00-00,3159.85000000
2022-01-19 00-00-00,3084.02000000
2022-01-20 00-00-00,3001.48000000
2022-01-21 00-00-00,2568.15000000
2022-01-22 00-00-00,2412.18000000
2022-01-23 00-00-00,2539.01000000
2022-01-24 00-00-00,2439.29000000
2022-01-25 00-00-00,2458.83000000
2022-01-26 00-00-00,2462.99000000
2022-01-27 00-00-00,2424.25000000
2022-01-28 00-00-00,2544.99000000
2022-01-29 00-00-00,2601.43000000
2022-01-30 00-00-00,2601.68000000
2022-01-31 00-00-00,2686.94000000
2022-02-01 00-00-00,2787.23000000
2022-02-02 00-00-00,2680.67000000
2022-02-03 00-00-00,2695.46000000
2022-02-04 00-00-00,2994.99000000
2022-02-05 00-00-00,3012.65000000
2022-02-06 00-00-00,3054.99000000
2022-02-07 00-00-00,3139.77000000
2022-02-08 00-00-00,3116.69000000
2022-02-09 00-00-00,3243.94000000
2022-02-10 00-00-00,3072.49000000
2022-02-11 00-00-00,2927.54000000
2022-02-12 00-00-00,2918.88000000
2022-02-13 00-00-00,2871.13000000
2022-02-14 00-00-00,2929.75000000
2022-02-15 00-00-00,3183.52000000
2022-02-16 00-00-00,3122.30000000
2022-02-17 00-00-00,2891.87000000
2022-02-18 00-00-00,2779.48000000
2022-02-19 00-00-00,2763.63000000
2022-02-20 00-00-00,2621.99000000
2022-02-21 00-00-00,2568.02000000
2022-02-22 00-00-00,2636.29000000
2022-02-23 00-00-00,2579.71000000
2022-02-24 00-00-00,2596.20000000
2022-02-25 00-00-00,2768.49000000
2022-02-26 00-00-00,2779.47000000
2022-02-27 00-00-00,2616.79000000
2022-02-28 00-00-00,2920.95000000
2022-03-01 00-00-00,2976.33000000
2022-03-02 00-00-00,2947.30000000
2022-03-03 00-00-00,2833.99000000
2022-03-04 00-00-00,2622.10000000
2022-03-05 00-00-00,2665.15000000
2022-03-06 00-00-00,2551.29000000
2022-03-07 00-00-00,2491.12000000
2022-03-08 00-00-00,2575.97000000
2022-03-09 00-00-00,2726.98000000
2022-03-10 00-00-00,2606.70000000
2022-03-11 00-00-00,2556.86000000
2022-03-12 00-00-00,2568.80000000
2022-03-13 00-00-00,2515.65000000
2022-03-14 00-00-00,2589.41000000
2022-03-15 00-00-00,2617.73000000
2022-03-16 00-00-00,2773.81000000
2022-03-17 00-00-00,2811.92000000
2022-03-18 00-00-00,2938.92000000
2022-03-19 00-00-00,2950.84000000
2022-03-20 00-00-00,2861.38000000
2022-03-21 00-00-00,2890.03000000
2022-03-22 00-00-00,2969.64000000
2022-03-23 00-00-00,3036.00000000
2022-03-24 00-00-00,3110.76000000
2022-03-25 00-00-00,3102.14000000
2022-03-26 00-00-00,3145.00000000
2022-03-27 00-00-00,3295.65000000
2022-03-28 00-00-00,3332.92000000
2022-03-29 00-00-00,3400.51000000
2022-03-30 00-00-00,3385.79000000
2022-03-31 00-00-00,3281.51000000
2022-04-01 00-00-00,3455.21000000
2022-04-02 00-00-00,3443.77000000
2022-04-03 00-00-00,3521.91000000
2022-04-04 00-00-00,3519.50000000
2022-04-05 00-00-00,3406.99000000
2022-04-06 00-00-00,3168.51000000
2022-04-07 00-00-00,3227.19000000
2022-04-08 00-00-00,3192.39000000
2022-04-09 00-00-00,3258.57000000
2022-04-10 00-00-00,3203.04000000
2022-04-11 00-00-00,2979.74000000
2022-04-12 00-00-00,3027.66000000
2022-04-13 00-00-00,3118.28000000
2022-04-14 00-00-00,3021.98000000
2022-04-15 00-00-00,3040.56000000
2022-04-16 00-00-00,3059.30000000
2022-04-17 00-00-00,2988.06000000
2022-04-18 00-00-00,3055.56000000
2022-04-19 00-00-00,3101.77000000
2022-04-20 00-00-00,3076.04000000
2022-04-21 00-00-00,2983.58000000
2022-04-22 00-00-00,2962.39000000
2022-04-23 00-00-00,2933.03000000
2022-04-24 00-00-00,2921.00000000
2022-04-25 00-00-00,3006.62000000
2022-04-26 00-00-00,2809.67000000
2022-04-27 00-00-00,2888.96000000
2022-04-28 00-00-00,2936.93000000
2022-04-29 00-00-00,2817.13000000
2022-04-30 00-00-00,2726.66000000
2022-05-01 00-00-00,2824.81000000
2022-05-02 00-00-00,2856.54000000
2022-05-03 00-00-00,2781.70000000
2022-05-04 00-00-00,2940.64000000
2022-05-05 00-00-00,2747.97000000
2022-05-06 00-00-00,2692.85000000
2022-05-07 00-00-00,2635.34000000
2022-05-08 00-00-00,2519.71000000
2022-05-09 00-00-00,2228.55000000
2022-05-10 00-00-00,2342.05000000
2022-05-11 00-00-00,2084.99000000
2022-05-12 00-00-00,1960.22000000
2022-05-13 00-00-00,2009.69000000
2022-05-14 00-00-00,2056.48000000
2022-05-15 00-00-00,2145.29000000
2022-05-16 00-00-00,2023.66000000
2022-05-17 00-00-00,2090.72000000
2022-05-18 00-00-00,1915.11000000
2022-05-19 00-00-00,2019.55000000
2022-05-20 00-00-00,1959.08000000
2022-05-21 00-00-00,1975.07000000
2022-05-22 00-00-00,2043.19000000
2022-05-23 00-00-00,1973.32000000
2022-05-24 00-00-00,1979.41000000
2022-05-25 00-00-00,1942.63000000
2022-05-26 00-00-00,1792.23000000
2022-05-27 00-00-00,1727.27000000
2022-05-28 00-00-00,1792.22000000
2022-05-29 00-00-00,1813.64000000
2022-05-30 00-00-00,1998.78000000
2022-05-31 00-00-00,1941.90000000
2022-06-01 00-00-00,1817.95000000
2022-06-02 00-00-00,1834.08000000
2022-06-03 00-00-00,1775.12000000
2022-06-04 00-00-00,1804.58000000
2022-06-05 00-00-00,1806.23000000
2022-06-06 00-00-00,1859.84000000
2022-06-07 00-00-00,1813.33000000
2022-06-08 00-00-00,1791.88000000
2022-06-09 00-00-00,1788.81000000
2022-06-10 00-00-00,1662.91000000
2022-06-11 00-00-00,1532.89000000
2022-06-12 00-00-00,1434.84000000
2022-06-13 00-00-00,1209.82000000
2022-06-14 00-00-00,1208.90000000
2022-06-15 00-00-00,1237.52000000
2022-06-16 00-00-00,1068.50000000
2022-06-17 00-00-00,1086.94000000
2022-06-18 00-00-00,995.13000000
2022-06-19 00-00-00,1128.53000000
2022-06-20 00-00-00,1128.24000000
2022-06-21 00-00-00,1125.85000000
2022-06-22 00-00-00,1050.19000000
2022-06-23 00-00-00,1144.72000000
2022-06-24 00-00-00,1225.02000000
2022-06-25 00-00-00,1242.36000000
2022-06-26 00-00-00,1197.79000000
2022-06-27 00-00-00,1192.51000000
2022-06-28 00-00-00,1144.05000000
2022-06-29 00-00-00,1100.21000000
2022-06-30 00-00-00,1071.01000000
2022-07-01 00-00-00,1059.73000000
2022-07-02 00-00-00,1067.01000000
2022-07-03 00-00-00,1074.26000000
2022-07-04 00-00-00,1151.00000000
2022-07-05 00-00-00,1132.50000000
2022-07-06 00-00-00,1186.57000000
2022-07-07 00-00-00,1237.49000000
2022-07-08 00-00-00,1214.04000000
2022-07-09 00-00-00,1217.02000000
2022-07-10 00-00-00,1168.36000000
2022-07-11 00-00-00,1096.40000000
2022-07-12 00-00-00,1038.58000000
2022-07-13 00-00-00,1115.00000000
2022-07-14 00-00-00,1193.42000000
2022-07-15 00-00-00,1231.25000000
2022-07-16 00-00-00,1355.85000000
2022-07-17 00-00-00,1338.65000000
2022-07-18 00-00-00,1581.04000000
2022-07-19 00-00-00,1542.32000000
2022-07-20 00-00-00,1521.58000000
2022-07-21 00-00-00,1575.45000000
2022-07-22 00-00-00,1535.27000000
2022-07-23 00-00-00,1548.67000000
2022-07-24 00-00-00,1597.70000000
2022-07-25 00-00-00,1440.79000000
2022-07-26 00-00-00,1449.12000000
2022-07-27 00-00-00,1635.74000000
2022-07-28 00-00-00,1724.52000000
2022-07-29 00-00-00,1721.68000000
2022-07-30 00-00-00,1697.00000000
2022-07-31 00-00-00,1678.12000000
2022-08-01 00-00-00,1630.28000000
2022-08-02 00-00-00,1630.91000000
2022-08-03 00-00-00,1618.16000000
2022-08-04 00-00-00,1607.96000000
2022-08-05 00-00-00,1736.81000000
2022-08-06 00-00-00,1690.60000000
2022-08-07 00-00-00,1700.19000000
2022-08-08 00-00-00,1777.05000000
2022-08-09 00-00-00,1702.76000000
2022-08-10 00-00-00,1853.57000000
2022-08-11 00-00-00,1880.19000000
2022-08-12 00-00-00,1958.28000000
2022-08-13 00-00-00,1983.55000000
2022-08-14 00-00-00,1935.31000000
2022-08-15 00-00-00,1899.06000000
2022-08-16 00-00-00,1876.67000000
2022-08-17 00-00-00,1834.25000000
2022-08-18 00-00-00,1846.39000000
2022-08-19 00-00-00,1609.01000000
2022-08-20 00-00-00,1576.04000000
2022-08-21 00-00-00,1618.13000000
2022-08-22 00-00-00,1624.66000000
2022-08-23 00-00-00,1665.41000000
2022-08-24 00-00-00,1656.56000000
2022-08-25 00-00-00,1695.11000000
2022-08-26 00-00-00,1508.18000000
2022-08-27 00-00-00,1491.06000000
2022-08-28 00-00-00,1426.76000000
2022-08-29 00-00-00,1551.80000000
2022-08-30 00-00-00,1524.59000000
2022-08-31 00-00-00,1554.10000000
2022-09-01 00-00-00,1586.16000000
2022-09-02 00-00-00,1575.35000000
2022-09-03 00-00-00,1557.46000000
2022-09-04 00-00-00,1579.28000000
2022-09-05 00-00-00,1617.80000000
2022-09-06 00-00-00,1559.01000000
2022-09-07 00-00-00,1630.00000000
2022-09-08 00-00-00,1635.37000000
2022-09-09 00-00-00,1718.23000000
2022-09-10 00-00-00,1774.12000000
2022-09-11 00-00-00,1766.11000000
2022-09-12 00-00-00,1716.37000000
2022-09-13 00-00-00,1574.40000000
2022-09-14 00-00-00,1638.39000000
2022-09-15 00-00-00,1472.75000000
2022-09-16 00-00-00,1433.90000000
2022-09-17 00-00-00,1468.83000000
2022-09-18 00-00-00,1334.51000000
2022-09-19 00-00-00,1375.98000000
2022-09-20 00-00-00,1322.93000000
2022-09-21 00-00-00,1245.78000000
2022-09-22 00-00-00,1326.46000000
2022-09-23 00-00-00,1327.25000000
2022-09-24 00-00-00,1317.13000000
2022-09-25 00-00-00,1294.63000000
2022-09-26 00-00-00,1336.17000000
2022-09-27 00-00-00,1328.02000000
2022-09-28 00-00-00,1337.20000000
2022-09-29 00-00-00,1335.70000000
2022-09-30 00-00-00,1328.72000000
2022-10-01 00-00-00,1311.79000000
2022-10-02 00-00-00,1276.72000000
2022-10-03 00-00-00,1323.09000000
2022-10-04 00-00-00,1361.49000000
2022-10-05 00-00-00,1352.20000000
2022-10-06 00-00-00,1352.06000000
2022-10-07 00-00-00,1331.10000000
2022-10-08 00-00-00,1315.48000000
2022-10-09 00-00-00,1323.13000000
2022-10-10 00-00-00,1290.03000000
2022-10-11 00-00-00,1280.11000000
2022-10-12 00-00-00,1294.44000000
2022-10-13 00-00-00,1287.08000000
2022-10-14 00-00-00,1296.27000000
2022-10-15 00-00-00,1274.92000000
2022-10-16 00-00-00,1305.95000000
2022-10-17 00-00-00,1331.40000000
2022-10-18 00-00-00,1310.71000000
2022-10-19 00-00-00,1285.09000000
2022-10-20 00-00-00,1282.57000000
2022-10-21 00-00-00,1299.75000000
2022-10-22 00-00-00,1313.61000000
2022-10-23 00-00-00,1364.20000000
2022-10-24 00-00-00,1343.61000000
2022-10-25 00-00-00,1459.74000000
2022-10-26 00-00-00,1566.10000000
2022-10-27 00-00-00,1514.05000000
2022-10-28 00-00-00,1554.41000000
2022-10-29 00-00-00,1619.55000000
2022-10-30 00-00-00,1590.44000000
2022-10-31 00-00-00,1572.69000000
2022-11-01 00-00-00,1578.48000000
2022-11-02 00-00-00,1518.34000000
2022-11-03 00-00-00,1531.01000000
2022-11-04 00-00-00,1644.78000000
2022-11-05 00-00-00,1626.98000000
2022-11-06 00-00-00,1568.29000000
2022-11-07 00-00-00,1568.10000000
2022-11-08 00-00-00,1334.77000000
2022-11-09 00-00-00,1102.73000000
2022-11-10 00-00-00,1299.28000000
2022-11-11 00-00-00,1289.28000000
2022-11-12 00-00-00,1257.25000000
2022-11-13 00-00-00,1221.49000000
2022-11-14 00-00-00,1243.28000000
2022-11-15 00-00-00,1253.23000000
2022-11-16 00-00-00,1216.17000000
2022-11-17 00-00-00,1200.43000000
2022-11-18 00-00-00,1212.58000000
2022-11-19 00-00-00,1217.67000000
2022-11-20 00-00-00,1142.21000000
2022-11-21 00-00-00,1107.34000000
2022-11-22 00-00-00,1139.60000000
2022-11-23 00-00-00,1184.52000000
2022-11-24 00-00-00,1203.73000000
2022-11-25 00-00-00,1199.30000000
2022-11-26 00-00-00,1205.60000000
2022-11-27 00-00-00,1193.88000000
2022-11-28 00-00-00,1167.77000000
2022-11-29 00-00-00,1216.49000000
2022-11-30 00-00-00,1294.46000000
2022-12-01 00-00-00,1276.41000000
2022-12-02 00-00-00,1295.59000000
2022-12-03 00-00-00,1240.51000000
2022-12-04 00-00-00,1279.41000000
2022-12-05 00-00-00,1259.41000000
2022-12-06 00-00-00,1271.32000000
2022-12-07 00-00-00,1231.18000000
2022-12-08 00-00-00,1280.18000000
2022-12-09 00-00-00,1263.10000000
2022-12-10 00-00-00,1266.35000000
2022-12-11 00-00-00,1263.01000000
2022-12-12 00-00-00,1275.40000000
2022-12-13 00-00-00,1320.69000000
2022-12-14 00-00-00,1307.44000000
2022-12-15 00-00-00,1266.54000000
2022-12-16 00-00-00,1166.83000000
2022-12-17 00-00-00,1187.16000000
2022-12-18 00-00-00,1183.06000000
2022-12-19 00-00-00,1167.82000000
2022-12-20 00-00-00,1216.94000000
2022-12-21 00-00-00,1213.78000000
2022-12-22 00-00-00,1217.71000000
2022-12-23 00-00-00,1219.99000000
2022-12-24 00-00-00,1220.41000000
2022-12-25 00-00-00,1218.51000000
2022-12-26 00-00-00,1228.11000000
2022-12-27 00-00-00,1211.55000000
2022-12-28 00-00-00,1190.15000000
2022-12-29 00-00-00,1200.49000000
2022-12-30 00-00-00,1199.99000000
2022-12-31 00-00-00,1196.13000000
2023-01-01 00-00-00,1200.34000000
2023-01-02 00-00-00,1214.00000000
2023-01-03 00-00-00,1214.55000000
2023-01-04 00-00-00,1256.90000000
2023-01-05 00-00-00,1251.24000000
2023-01-06 00-00-00,1269.14000000
2023-01-07 00-00-00,1264.07000000
2023-01-08 00-00-00,1290.16000000
2023-01-09 00-00-00,1320.39000000
2023-01-10 00-00-00,1335.62000000
2023-01-11 00-00-00,1389.39000000
2023-01-12 00-00-00,1415.92000000
2023-01-13 00-00-00,1451.20000000
2023-01-14 00-00-00,1549.90000000
2023-01-15 00-00-00,1552.52000000
2023-01-16 00-00-00,1576.94000000
2023-01-17 00-00-00,1565.57000000
2023-01-18 00-00-00,1511.43000000
2023-01-19 00-00-00,1551.09000000
2023-01-20 00-00-00,1658.52000000
2023-01-21 00-00-00,1626.66000000
2023-01-22 00-00-00,1627.44000000
2023-01-23 00-00-00,1626.29000000
2023-01-24 00-00-00,1555.97000000
2023-01-25 00-00-00,1611.94000000
2023-01-26 00-00-00,1601.09000000
2023-01-27 00-00-00,1597.62000000
2023-01-28 00-00-00,1572.10000000
2023-01-29 00-00-00,1644.72000000
2023-01-30 00-00-00,1566.20000000
2023-01-31 00-00-00,1585.33000000
2023-02-01 00-00-00,1641.68000000
2023-02-02 00-00-00,1643.12000000
2023-02-03 00-00-00,1663.52000000
2023-02-04 00-00-00,1666.38000000
2023-02-05 00-00-00,1629.02000000
2023-02-06 00-00-00,1614.29000000
2023-02-07 00-00-00,1671.03000000
2023-02-08 00-00-00,1650.43000000
2023-02-09 00-00-00,1545.35000000
2023-02-10 00-00-00,1513.06000000
2023-02-11 00-00-00,1538.51000000
2023-02-12 00-00-00,1514.83000000
2023-02-13 00-00-00,1505.24000000
2023-02-14 00-00-00,1555.71000000
2023-02-15 00-00-00,1674.92000000
2023-02-16 00-00-00,1637.84000000
2023-02-17 00-00-00,1693.87000000
2023-02-18 00-00-00,1691.62000000
2023-02-19 00-00-00,1679.75000000
2023-02-20 00-00-00,1703.27000000
2023-02-21 00-00-00,1659.76000000
2023-02-22 00-00-00,1643.14000000
2023-02-23 00-00-00,1650.53000000
2023-02-24 00-00-00,1607.80000000
2023-02-25 00-00-00,1594.58000000
2023-02-26 00-00-00,1641.36000000
2023-02-27 00-00-00,1633.45000000
2023-02-28 00-00-00,1605.23000000
2023-03-01 00-00-00,1665.22000000
2023-03-02 00-00-00,1647.86000000
2023-03-03 00-00-00,1569.45000000
2023-03-04 00-00-00,1566.73000000
2023-03-05 00-00-00,1564.58000000
2023-03-06 00-00-00,1565.84000000
2023-03-07 00-00-00,1561.96000000
2023-03-08 00-00-00,1532.38000000
2023-03-09 00-00-00,1437.32000000
2023-03-10 00-00-00,1426.44000000
2023-03-11 00-00-00,1471.97000000
2023-03-12 00-00-00,1580.33000000
2023-03-13 00-00-00,1673.45000000
2023-03-14 00-00-00,1699.40000000
2023-03-15 00-00-00,1649.96000000
2023-03-16 00-00-00,1673.73000000
2023-03-17 00-00-00,1789.27000000
2023-03-18 00-00-00,1815.63000000
